bugID,component,component0Days,component1Days,component3Days,component7Days,component14Days,component30Days,reporterEmail,assigneeEmail,assigneeEmail0Days,assigneeEmail1Days,assigneeEmail3Days,assigneeEmail7Days,assigneeEmail14Days,assigneeEmail30Days,os,os0Days,os1Days,os3Days,os7Days,os14Days,os30Days,platform,platform0Days,platform1Days,platform3Days,platform7Days,platform14Days,platform30Days,milestone,milestone0Days,milestone1Days,milestone3Days,milestone7Days,milestone14Days,milestone30Days,nrKeywords,nrDependentBugs,peopleCC,nrPeopleCC0Days,nrPeopleCC1Days,nrPeopleCC3Days,nrPeopleCC7Days,nrPeopleCC14Days,nrPeopleCC30Days,opened,hoursOpenedBeforeNextRelease,lastModified,priority,priority0Days,priority1Days,priority3Days,priority7Days,priority14Days,priority30Days,severity,severity0Days,severity1Days,severity3Days,severity7Days,severity14Days,severity30Days,resolution,resolution0Days,resolution1Days,resolution3Days,resolution7Days,resolution14Days,resolution30Days,firstFix,lastFix,hoursLastFixBeforeNextRelease,hoursLastFixAfterPreviousRelease,status,status0Days,status1Days,status3Days,status7Days,status14Days,status30Days,firstActivity,nrActivities,nrActivities0Days,nrActivities1Days,nrActivities3Days,nrActivities7Days,nrActivities14Days,nrActivities30Days,lastResolution,nrComments,nrComments0Days,nrComments1Days,nrComments3Days,nrComments7Days,nrComments14Days,nrComments30Days,hoursToLastFix,hoursToLastResolution,monthOpened,yearOpened,monthYearOpened,filter_$,hTLFix2Bins0Days,hTLFix2Bins1Days,hTLFix2Bins3Days,hTLFix2Bins7Days,hTLFix2Bins14Days,hTLFix2Bins30Days,PredictedProbability_1,PredictedProbability_2,PredictedProbability_1_1,PredictedProbability_2_1,PredictedProbability_1_2,PredictedProbability_2_2,PredictedProbability_1_3,PredictedProbability_2_3,PredictedProbability_1_4,PredictedProbability_2_4,PredictedProbability_1_5,PredictedProbability_2_5,monthYearLastFixed
83994,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,keizie@gmail.com,hadess@hadess.net,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,hadess@hadess.net,hadess@hadess.net,hadess@hadess.net,hadess@hadess.net,other,other,other,other,other,other,other,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,6/3/02 17:56,750.06665,12/22/04 21:47,P5,Normal,Normal,Low,Low,Low,Low,MINOR,normal,normal,minor,minor,minor,minor,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,7/2/02 7:21,7/2/02 7:21,64.641945,4854.358,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,6/3/02 18:04,11,0,6,9,9,9,11,7/2/02 7:21,10,0,3,6,8,8,10,685.416667,685.416667,6,2002,2002- 6,0,2,2,1,1,1,1,0.133333,0.866667,0,1,1,0,1,0,1,0,#NULL!,#NULL!,2002- 7
92956,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,steve@stevebaker.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.4.1,0.4.0,0.4.0,0.4.0,0.4.1,0.4.1,0.4.1,0,0,0,0,0,0,0,0,0,9/10/02 17:46,2167.2334,12/22/04 21:47,P3,Normal,Normal,Normal,High,High,High,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,9/15/02 17:01,9/15/02 17:01,2047.9794,1745.0206,RESOLVED,NEW,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,9/15/02 16:41,5,0,0,0,5,5,5,9/15/02 17:01,2,0,1,1,2,2,2,119.25,119.25,9,2002,2002- 9,0,1,1,1,1,1,1,0.331343,0.668657,0.383392,0.616608,0.429703,0.570297,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 9
92958,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,steve@stevebaker.org,rbultje@ronald.bitfreak.net,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,rbultje@ronald.bitfreak.net,rbultje@ronald.bitfreak.net,rbultje@ronald.bitfreak.net,other,other,other,other,other,other,other,Other,Other,Other,Other,Other,Other,Other,0.4.1,0.4.0,0.4.0,0.4.0,0.4.1,0.4.1,0.4.1,0,0,0,0,0,0,0,0,0,9/10/02 17:52,2167.1333,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,9/16/02 7:27,9/16/02 7:27,2033.54,1759.46,RESOLVED,NEW,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,9/15/02 16:42,7,0,0,0,7,7,7,9/16/02 7:27,3,0,1,1,3,3,3,133.583333,133.583333,9,2002,2002- 9,0,2,1,1,1,1,1,0.133333,0.866667,0.454545,0.545455,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 9
93218,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),bugs@prettypeople.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,9/13/02 13:14,2099.7666,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,9/13/02 13:32,9/13/02 13:32,2099.4575,1693.5426,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,9/13/02 13:32,2,0,2,2,2,2,2,9/13/02 13:32,4,0,4,4,4,4,4,0.3,0.3,9,2002,2002- 9,0,1,1,1,1,1,1,0.331343,0.668657,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 9
93479,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,bugs@prettypeople.org,leif@ambient.2y.net,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,9/17/02 11:12,2005.7999,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1/26/03 15:12,1/26/03 15:12,128.7911,1143.2089,RESOLVED,NEW,NEW,NEW,NEW,NEW,NEW,9/20/02 19:59,4,0,0,0,1,1,1,1/26/03 15:12,14,0,8,8,8,8,8,3148,3148,9,2002,2002- 9,1,2,2,2,2,2,2,0.133333,0.866667,0,1,0,1,0.550152,0.449848,0.442857,0.557143,0.555556,0.444444,2003- 1
93735,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,oleevye@wanadoo.fr,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.6.1,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,9/20/02 7:38,1937.3666,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4/8/03 10:13,4/8/03 10:13,4717.7793,1593.2208,RESOLVED,NEW,ASSIGNED,ASSIGNED,ASSIGNED,ASSIGNED,ASSIGNED,9/20/02 20:03,5,0,1,1,1,1,1,4/8/03 10:13,9,0,1,1,5,5,5,4802.583333,4802.583333,9,2002,2002- 9,1,2,2,2,2,2,2,0.331343,0.668657,0.383392,0.616608,0.429703,0.570297,0.550152,0.449848,0.583658,0.416342,0.512126,0.487874,2003- 4
93736,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,oleevye@wanadoo.fr,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,9/20/02 7:41,1937.3167,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,9/20/02 20:15,9/20/02 20:15,1924.7383,1868.2617,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,9/20/02 20:15,2,0,2,2,2,2,2,9/20/02 20:15,2,0,2,2,2,2,2,12.566667,12.566667,9,2002,2002- 9,0,1,1,1,1,1,1,0.331343,0.668657,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 9
91179,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),oleevye@wanadoo.fr,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Windows,Windows,Windows,Windows,Windows,Windows,Windows,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,8/19/02 15:59,2697.0166,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,8/26/02 15:32,8/26/02 15:32,2529.451,1263.5492,RESOLVED,NEW,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,8/26/02 15:32,2,0,0,0,2,2,2,8/26/02 15:32,3,0,1,1,3,3,3,167.55,167.55,8,2002,2002- 8,0,2,1,1,1,1,1,0.409677,0.590323,0.383392,0.616608,0.429703,0.570297,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 8
85295,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,thomas@apestaart.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,6/14/02 16:04,487.93332,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,7/4/02 21:39,7/4/02 21:39,2.335278,4916.665,RESOLVED,NEW,NEW,NEW,NEW,NEW,RESOLVED,7/4/02 21:39,2,0,0,0,0,0,2,7/4/02 21:39,2,0,1,1,1,1,2,485.583333,485.583333,6,2002,2002- 6,0,2,2,1,1,1,1,0.409677,0.590323,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,#NULL!,#NULL!,2002- 7
96817,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),fernando@secret.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Solaris,Solaris,Solaris,Solaris,Solaris,Solaris,Solaris,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,1,0,0,0,0,0,0,0,0,10/25/02 17:34,1087.4333,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,10/26/02 8:45,10/26/02 8:45,1072.2339,2720.766,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,10/26/02 8:45,2,0,2,2,2,2,2,10/26/02 8:45,4,0,4,4,4,4,4,15.183333,15.183333,10,2002,2002-10,0,1,1,1,1,1,1,0.331343,0.668657,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002-10
92985,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),pierre@epinetworx.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,9/10/02 23:38,2161.3667,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,9/14/02 14:01,9/14/02 14:01,2074.9727,1718.0272,RESOLVED,NEW,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,9/14/02 14:01,2,0,0,0,2,2,2,9/14/02 14:01,3,0,1,2,3,3,3,86.383333,86.383333,9,2002,2002- 9,0,1,1,1,1,1,1,0.331343,0.668657,0.383392,0.616608,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 9
87868,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,eslrahc@bellsouth.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,1,0,1,0,1,1,1,1,1,7/10/02 20:35,3652.4165,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,7/11/02 11:32,7/11/02 11:32,3637.4648,155.53528,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,7/11/02 6:44,4,0,4,4,4,4,4,7/11/02 11:32,3,0,3,3,3,3,3,14.95,14.95,7,2002,2002- 7,0,1,1,1,1,1,1,0.409677,0.590323,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2002- 7
87880,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,wingo@pobox.com,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.1,0.4.0,0.4.1,0.4.1,0.4.1,0.4.1,0.4.1,0,0,0,0,0,0,0,0,0,7/10/02 23:48,3649.2,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,8/7/02 18:49,8/7/02 18:49,2982.1716,810.8283,RESOLVED,NEW,ASSIGNED,ASSIGNED,ASSIGNED,ASSIGNED,RESOLVED,7/10/02 23:50,5,0,3,3,3,3,5,8/7/02 18:49,2,0,1,1,1,1,2,667.016667,667.016667,7,2002,2002- 7,0,2,2,1,1,1,1,0.409677,0.590323,0.659091,0.340909,0.429703,0.570297,0.428161,0.571839,0.442857,0.557143,#NULL!,#NULL!,2002- 8
96329,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,jorn@openedhand.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,other,other,other,other,other,other,other,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,1,0,0,0,1,1,1,10/20/02 19:16,1205.7333,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,11/10/02 22:41,11/10/02 22:41,697.30115,3095.6987,RESOLVED,NEW,NEW,NEW,NEW,NEW,RESOLVED,10/24/02 16:42,3,0,0,0,1,1,3,11/10/02 22:41,9,0,4,4,7,7,9,507.416667,507.416667,10,2002,2002-10,0,2,2,1,1,1,1,0.331343,0.668657,0.500726,0.499274,0.568539,0.431461,0.550152,0.449848,0.583658,0.416342,#NULL!,#NULL!,2002-11
87628,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),zombie@i4free.co.nz,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,FreeBSD,FreeBSD,FreeBSD,FreeBSD,FreeBSD,FreeBSD,FreeBSD,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,7/8/02 4:46,3716.2334,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12/7/02 21:56,12/7/02 21:56,50.064445,3742.9355,RESOLVED,NEW,NEW,NEEDINFO,NEEDINFO,NEEDINFO,NEEDINFO,7/9/02 15:15,5,0,0,1,1,1,1,12/7/02 21:56,7,0,1,5,5,5,5,3665.166667,3665.166667,7,2002,2002- 7,1,2,2,2,2,2,2,0.409677,0.590323,0.383392,0.616608,0.568539,0.431461,0.550152,0.449848,0.412587,0.587413,0.512126,0.487874,2002-12
94802,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,dlehn@vt.edu,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,1,0,0,0,0,0,0,10/3/02 21:21,1611.65,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12/12/02 9:58,12/12/02 9:58,1214.0255,57.974445,RESOLVED,NEW,NEW,NEW,NEW,NEW,ASSIGNED,10/19/02 14:38,4,0,0,0,0,0,1,12/12/02 9:58,3,0,1,1,1,1,1,1668.616667,1668.616667,10,2002,2002-10,1,2,2,2,2,2,1,0.331343,0.668657,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,0.38247,0.61753,2002-12
88147,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,guido@linuxfocus.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,7/14/02 17:33,3559.45,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,8/13/02 14:01,8/13/02 14:01,2842.9824,950.0175,RESOLVED,NEW,NEW,NEW,NEW,NEW,RESOLVED,8/13/02 14:01,2,0,0,0,0,0,2,8/13/02 14:01,2,0,1,1,1,1,2,716.466667,716.466667,7,2002,2002- 7,0,2,2,2,1,1,1,0.409677,0.590323,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,#NULL!,#NULL!,2002- 8
87380,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,thomas@apestaart.org,rbultje@ronald.bitfreak.net,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,gstreamer-maint@bugzilla.gnome.org,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,0,0,0,0,0,0,0,7/4/02 21:37,2.383333,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9/9/02 19:36,9/9/02 19:36,2189.3896,1603.6104,#NULL!,NEW,NEW,NEW,NEW,NEW,NEW,8/12/02 14:52,7,0,0,0,0,0,0,9/9/02 19:36,2,0,1,1,1,1,1,1605.983333,1605.983333,7,2002,2002- 7,1,2,2,2,2,2,1,0.133333,0.866667,0.454545,0.545455,0.255814,0.744186,0.329545,0.670455,0.426357,0.573643,0.38247,0.61753,2002- 9
82270,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,thaytan@mad.scientist.com,thomas@apestaart.org,thomas@apestaart.org,thomas@apestaart.org,thomas@apestaart.org,thomas@apestaart.org,thomas@apestaart.org,thomas@apestaart.org,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0.4.0,0,0,1,0,0,0,0,0,1,5/19/02 17:37,1110.3833,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7/4/02 21:38,7/4/02 21:38,2.358056,4916.642,RESOLVED,NEW,NEW,NEW,NEW,NEW,ASSIGNED,6/10/02 14:26,4,0,0,0,0,0,2,7/4/02 21:38,3,0,1,1,1,1,2,1108.016667,1108.016667,5,2002,2002- 5,1,2,2,2,2,1,1,0.409677,0.590323,0,1,0,1,0.428161,0.571839,0.442857,0.557143,1,0,2002- 7
